time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
10/04/2020 04:00,10,7,8,4,8,1,9
07/04/2020 10:50,3,7,9,7,4,1,9
07/04/2020 14:10,10,9,3,5,6,1,9
08/04/2020 10:30,0,8,0,10,5,1,9
08/04/2020 23:45,1,2,5,9,4,1,9
06/04/2020 18:45,10,0,7,1,4,1,9
06/04/2020 08:50,2,7,10,7,6,1,9
09/04/2020 02:50,4,10,6,9,0,1,9
10/04/2020 19:40,1,8,9,2,6,1,9
08/04/2020 11:35,8,5,10,4,8,1,9
09/04/2020 23:55,3,4,7,6,1,1,9
08/04/2020 01:05,9,1,0,5,8,1,9
06/04/2020 05:35,2,3,3,0,7,1,9
07/04/2020 02:50,3,4,3,9,7,1,9
07/04/2020 09:35,6,7,7,5,6,1,9
10/04/2020 10:25,1,8,5,10,3,1,9
10/04/2020 01:40,8,1,2,0,8,1,9
06/04/2020 18:50,6,10,5,3,2,1,9
07/04/2020 21:35,0,10,7,1,1,1,9
10/04/2020 10:50,10,3,0,9,10,1,9
07/04/2020 18:45,6,9,5,8,6,1,9
06/04/2020 21:30,6,7,4,10,10,1,9
10/04/2020 20:30,7,10,2,1,1,1,9
09/04/2020 17:10,0,8,1,0,5,1,9
09/04/2020 11:45,8,7,2,4,4,1,9
06/04/2020 19:45,10,4,10,8,3,1,9
07/04/2020 16:25,1,6,0,10,6,1,9
06/04/2020 20:00,5,4,1,8,1,1,9
07/04/2020 00:00,6,9,4,8,1,1,9
07/04/2020 02:20,4,7,4,10,1,1,9
06/04/2020 15:25,10,6,2,5,6,1,9
06/04/2020 07:25,9,8,9,0,4,1,9
10/04/2020 00:25,10,1,7,3,6,1,9
07/04/2020 19:05,8,10,0,10,8,1,9
07/04/2020 04:35,10,10,10,2,7,1,9
09/04/2020 12:25,4,0,7,1,5,0,9
07/04/2020 08:25,4,2,2,0,1,1,9
07/04/2020 19:55,5,5,5,7,10,1,9
08/04/2020 23:45,10,5,7,8,8,1,9
10/04/2020 17:25,2,4,0,1,7,1,9
06/04/2020 08:15,2,5,5,1,2,1,9
07/04/2020 19:20,5,8,10,6,10,1,9
06/04/2020 02:35,10,8,4,5,0,1,9
09/04/2020 11:10,10,3,1,6,0,1,9
07/04/2020 06:25,6,1,8,0,5,1,9
07/04/2020 07:55,9,5,2,4,10,1,9
06/04/2020 21:10,3,7,5,4,8,1,9
08/04/2020 23:45,3,10,0,10,1,1,9
10/04/2020 19:00,6,1,9,2,10,1,9
09/04/2020 14:00,6,10,9,0,10,1,9
10/04/2020 22:10,3,8,9,3,8,1,9
09/04/2020 12:30,0,2,5,9,2,1,9
07/04/2020 09:40,7,6,1,9,5,1,9
10/04/2020 06:50,7,6,8,5,10,1,9
09/04/2020 20:20,10,0,1,5,0,1,9
06/04/2020 01:55,0,9,10,5,10,1,9
08/04/2020 01:10,0,3,7,7,5,1,9
07/04/2020 12:10,10,10,10,4,9,1,9
09/04/2020 09:45,3,8,4,10,10,1,9
08/04/2020 01:55,10,6,7,10,8,1,9
07/04/2020 06:20,8,6,8,9,9,1,9
09/04/2020 12:25,10,4,2,8,1,1,9
09/04/2020 21:45,9,0,1,1,9,1,9
09/04/2020 23:45,2,9,5,8,10,1,9
07/04/2020 04:40,4,2,5,6,10,1,9
06/04/2020 03:05,0,9,8,6,10,1,9
09/04/2020 15:55,5,7,6,9,10,1,9
08/04/2020 08:35,0,5,4,10,5,1,9
06/04/2020 18:45,5,10,10,9,0,1,9
07/04/2020 17:45,5,2,5,2,4,1,9
06/04/2020 10:00,4,5,2,10,0,1,9
08/04/2020 23:45,0,3,9,7,2,1,9
10/04/2020 04:25,0,7,3,4,8,1,9
08/04/2020 02:40,10,10,3,9,5,1,9
09/04/2020 17:35,3,9,3,5,9,1,9
07/04/2020 18:45,8,6,5,0,6,1,9
10/04/2020 15:40,0,4,10,4,1,1,9
06/04/2020 16:35,5,3,1,7,3,1,9
10/04/2020 22:10,10,5,10,1,0,1,9
07/04/2020 15:00,6,1,0,7,8,1,9
10/04/2020 18:40,8,0,3,3,2,1,9
07/04/2020 04:25,3,7,3,4,10,1,9
06/04/2020 20:00,3,8,7,6,4,1,9
06/04/2020 23:40,10,7,0,6,4,0,9
10/04/2020 06:15,5,7,2,2,1,1,9
08/04/2020 07:00,9,7,7,6,10,1,9
07/04/2020 18:40,10,7,0,3,7,0,9
07/04/2020 16:40,0,0,0,10,10,1,9
07/04/2020 04:55,10,8,2,1,7,1,9
10/04/2020 08:55,3,5,1,7,5,1,9
08/04/2020 09:55,10,0,4,10,9,1,9
07/04/2020 22:10,6,10,5,6,3,1,9
06/04/2020 16:30,9,1,3,6,9,1,9
06/04/2020 10:20,7,4,9,6,5,1,9
06/04/2020 04:05,4,5,3,6,3,1,9
07/04/2020 09:10,4,6,4,4,9,1,9
07/04/2020 03:20,4,8,0,5,5,1,9
10/04/2020 15:35,5,9,4,8,9,0,9
10/04/2020 13:40,9,3,6,4,1,1,9
09/04/2020 11:45,10,3,10,3,8,1,9
06/04/2020 05:25,5,10,0,5,1,1,9
08/04/2020 23:45,4,7,10,10,0,1,9
08/04/2020 23:45,8,9,8,8,3,1,9
06/04/2020 09:15,10,7,5,2,3,1,9
07/04/2020 13:00,7,2,6,1,9,1,9
10/04/2020 03:20,10,10,8,7,10,1,9
06/04/2020 23:25,5,5,9,0,5,1,9
09/04/2020 17:55,10,3,3,8,4,1,9
10/04/2020 06:50,5,10,0,1,0,1,9
10/04/2020 23:40,8,10,1,1,8,1,9
09/04/2020 17:00,9,10,7,9,0,1,9
07/04/2020 22:50,2,5,1,2,10,1,9
06/04/2020 02:55,10,4,0,3,3,1,9
07/04/2020 16:10,10,8,4,1,10,1,9
07/04/2020 07:55,3,9,10,0,8,1,9
10/04/2020 16:20,0,3,8,5,2,1,9
08/04/2020 02:40,8,1,3,10,10,1,9
06/04/2020 11:15,3,2,2,8,5,1,9
09/04/2020 12:05,7,4,3,8,5,1,9
10/04/2020 06:10,5,7,7,4,10,1,9
07/04/2020 00:25,10,8,5,7,10,1,9
08/04/2020 10:50,9,2,7,6,1,1,9
07/04/2020 06:50,0,2,7,5,1,1,9
10/04/2020 18:40,10,6,3,3,2,1,9
09/04/2020 23:30,10,10,0,4,3,1,9
10/04/2020 18:25,4,10,7,4,10,0,9
06/04/2020 15:30,0,8,1,6,1,0,9
06/04/2020 13:45,2,10,9,1,4,1,9
10/04/2020 04:45,9,9,1,4,6,1,9
10/04/2020 16:10,4,8,10,10,10,1,9
06/04/2020 07:15,10,0,6,10,9,1,9
07/04/2020 18:25,6,10,10,7,8,0,9
10/04/2020 09:10,9,10,10,10,8,1,9
06/04/2020 08:50,4,6,10,10,4,0,9
09/04/2020 09:45,5,2,3,0,7,0,9
10/04/2020 08:30,10,5,10,10,3,1,9
10/04/2020 17:00,0,6,6,3,5,1,9
10/04/2020 03:00,9,7,10,10,7,1,9
10/04/2020 11:20,7,9,7,8,8,1,9
09/04/2020 14:55,0,7,10,8,1,1,9
06/04/2020 21:20,7,10,5,2,2,1,9
09/04/2020 04:45,0,10,1,10,9,1,9
10/04/2020 06:50,4,3,0,5,6,0,9
10/04/2020 18:50,10,10,10,8,9,1,9
10/04/2020 18:10,10,8,5,2,6,1,9
06/04/2020 00:35,8,9,1,6,7,1,9
09/04/2020 03:00,1,4,4,3,3,1,9
06/04/2020 19:55,10,0,8,1,1,1,9
07/04/2020 08:45,8,6,1,7,9,1,9
07/04/2020 03:55,5,7,1,4,10,1,9
10/04/2020 12:50,2,10,5,8,8,1,9
08/04/2020 23:45,2,6,7,3,2,1,9
07/04/2020 03:35,7,6,4,2,7,1,9
08/04/2020 23:55,3,1,0,8,9,0,9
09/04/2020 15:20,0,0,10,6,6,1,9
10/04/2020 03:30,5,10,9,3,0,1,9
10/04/2020 23:00,2,1,7,3,10,1,9
06/04/2020 18:30,5,2,5,0,8,1,9
06/04/2020 10:50,10,6,6,2,4,1,9
08/04/2020 23:45,1,9,9,8,10,1,9
08/04/2020 05:40,9,7,10,10,0,1,9
06/04/2020 06:45,0,7,10,9,9,1,9
07/04/2020 14:05,0,2,8,5,2,1,9
08/04/2020 08:45,7,5,0,3,8,1,9
07/04/2020 11:55,3,5,10,1,6,1,9
09/04/2020 23:50,4,10,0,2,8,1,9
07/04/2020 19:20,6,10,1,4,6,1,9
09/04/2020 19:45,6,0,3,10,10,1,9
07/04/2020 17:30,0,5,3,1,5,0,9
09/04/2020 14:25,3,4,6,0,8,1,9
10/04/2020 03:55,4,10,1,0,6,1,9
06/04/2020 23:20,8,10,4,10,1,1,9
09/04/2020 18:15,5,1,9,5,1,0,9
06/04/2020 19:10,5,7,9,5,10,1,9
09/04/2020 05:25,7,5,8,10,6,1,9
07/04/2020 00:10,6,0,7,0,6,1,9
09/04/2020 22:50,5,5,4,8,3,1,9
10/04/2020 21:05,5,0,2,5,10,1,9
08/04/2020 00:10,10,2,0,7,0,1,9
08/04/2020 02:15,8,10,3,3,3,1,9
08/04/2020 08:00,4,2,8,10,10,1,9
09/04/2020 17:25,7,2,7,4,6,0,9
06/04/2020 02:55,4,10,7,0,9,1,9
09/04/2020 09:10,10,2,9,6,4,1,9
08/04/2020 07:30,9,0,6,5,7,1,9
06/04/2020 04:15,10,7,3,10,4,1,9
07/04/2020 18:30,7,3,10,10,10,1,9
07/04/2020 06:05,2,6,4,7,5,1,9
10/04/2020 14:00,4,6,5,7,8,1,9
08/04/2020 23:45,2,9,0,4,5,1,9
08/04/2020 23:45,9,10,0,10,10,1,9
10/04/2020 00:05,10,1,5,5,10,1,9
07/04/2020 16:05,2,3,10,10,2,1,9
08/04/2020 23:45,4,4,1,7,0,1,9
10/04/2020 16:25,10,7,9,9,3,1,9
06/04/2020 21:00,7,1,5,4,7,0,9
06/04/2020 18:25,8,3,6,2,7,1,9
08/04/2020 02:20,6,1,3,0,3,0,9
07/04/2020 10:45,0,8,10,4,2,1,9
10/04/2020 10:25,8,2,4,0,8,1,9
10/04/2020 12:10,5,8,7,5,3,1,9
07/04/2020 16:05,5,8,9,6,3,1,9
10/04/2020 03:10,8,2,1,2,5,1,9
08/04/2020 23:45,7,9,7,8,1,1,9
10/04/2020 10:20,10,0,0,7,10,1,9
07/04/2020 18:05,0,0,10,5,9,1,9
06/04/2020 02:50,3,6,10,5,4,1,9
08/04/2020 23:45,10,3,0,10,4,1,9
09/04/2020 06:20,9,1,10,7,10,1,9
06/04/2020 07:00,0,8,8,1,5,1,9
10/04/2020 02:05,3,4,6,1,6,1,9
09/04/2020 03:55,0,8,8,1,1,1,9
07/04/2020 23:20,6,5,10,2,2,1,9
08/04/2020 23:45,0,0,6,4,1,1,9
10/04/2020 23:25,6,4,3,2,7,1,9
07/04/2020 04:50,0,2,4,0,7,1,9
07/04/2020 04:40,3,8,2,0,10,1,9
06/04/2020 09:30,9,1,3,9,4,1,9
06/04/2020 22:20,2,8,6,5,9,1,9
10/04/2020 11:40,1,9,5,8,1,1,9
10/04/2020 01:40,6,10,10,2,3,1,9
07/04/2020 05:00,10,1,4,10,9,1,9
07/04/2020 13:30,8,7,6,4,10,0,9
07/04/2020 19:00,10,10,1,7,10,1,9
10/04/2020 20:00,5,3,2,6,2,0,9
07/04/2020 22:15,2,7,7,8,1,1,9
07/04/2020 23:20,10,0,7,0,9,1,9
09/04/2020 02:25,5,5,6,10,10,1,9
06/04/2020 18:05,2,7,9,8,2,1,9
09/04/2020 21:55,4,2,0,6,9,0,9
07/04/2020 00:20,7,8,1,5,9,1,9
08/04/2020 08:05,10,0,7,1,4,1,9
06/04/2020 10:20,3,0,8,5,5,1,9
08/04/2020 23:45,10,8,3,10,2,1,9
07/04/2020 20:55,9,5,2,2,4,0,9
10/04/2020 17:05,3,3,10,6,1,1,9
10/04/2020 02:35,6,0,7,4,2,1,9
06/04/2020 13:20,4,2,2,9,6,0,9
06/04/2020 14:50,5,3,1,3,5,1,9
10/04/2020 19:50,7,3,7,0,6,0,9
10/04/2020 16:10,10,4,6,5,1,1,9
06/04/2020 17:20,10,10,7,0,9,1,9
08/04/2020 04:15,8,5,10,7,0,1,9
07/04/2020 05:00,2,9,4,8,6,0,9
07/04/2020 07:50,10,1,4,4,8,1,9
06/04/2020 06:55,0,10,8,1,4,1,9
10/04/2020 04:15,3,7,2,10,10,1,9
10/04/2020 00:30,10,1,1,9,8,1,9
10/04/2020 21:45,5,7,0,9,1,0,9
07/04/2020 20:55,6,10,10,2,8,1,9
06/04/2020 16:30,0,6,10,9,1,0,9
07/04/2020 16:55,5,9,10,7,6,1,9
08/04/2020 11:30,10,10,0,10,8,0,9
09/04/2020 21:20,0,6,9,8,1,1,9
07/04/2020 16:20,5,2,10,1,0,1,9
06/04/2020 23:10,0,7,1,9,6,1,9
06/04/2020 21:35,10,10,3,10,9,1,9
08/04/2020 06:15,6,7,6,3,0,1,9
06/04/2020 03:45,10,0,0,4,7,1,9
08/04/2020 07:00,7,2,0,0,10,1,9
09/04/2020 07:25,2,0,3,4,10,1,9
07/04/2020 23:25,2,8,10,2,0,1,9
10/04/2020 11:30,7,5,6,3,5,1,9
07/04/2020 04:45,6,4,3,4,10,1,9
10/04/2020 04:30,1,5,9,10,10,1,9
08/04/2020 23:45,10,3,5,5,6,1,9
06/04/2020 23:10,3,5,9,5,10,2,10
10/04/2020 14:15,5,10,3,5,10,2,10
10/04/2020 04:00,1,8,1,5,0,2,10
09/04/2020 04:40,1,3,7,5,5,2,10
07/04/2020 08:15,9,0,2,5,1,2,10
07/04/2020 09:20,10,10,0,5,10,2,10
09/04/2020 10:25,2,10,10,5,5,2,10
10/04/2020 15:25,6,6,4,5,7,2,10
10/04/2020 12:00,8,3,0,5,3,2,10
09/04/2020 20:25,10,3,3,5,1,2,10
06/04/2020 19:25,8,7,8,5,0,1,10
07/04/2020 04:45,7,3,10,5,5,2,10
09/04/2020 05:20,1,2,10,5,10,2,10
09/04/2020 09:40,2,10,4,5,0,2,10
07/04/2020 17:15,10,8,2,5,3,1,10
07/04/2020 06:55,0,8,5,5,1,2,10
07/04/2020 11:05,8,5,10,5,3,2,10
10/04/2020 03:25,6,4,2,5,4,2,10
09/04/2020 04:40,5,0,2,5,10,2,10
06/04/2020 21:30,3,5,7,5,10,2,10
07/04/2020 23:00,7,6,1,5,5,1,10
08/04/2020 01:55,4,10,9,5,7,2,10
08/04/2020 03:35,10,9,2,5,6,2,10
09/04/2020 05:30,0,5,10,5,3,2,10
10/04/2020 03:30,4,2,8,5,3,2,10
07/04/2020 01:00,2,7,5,5,5,2,10
09/04/2020 04:40,8,3,0,5,10,0,10
09/04/2020 04:40,5,9,10,5,3,2,10
06/04/2020 22:40,10,6,7,5,4,1,10
09/04/2020 18:10,10,4,8,5,4,2,10
06/04/2020 21:15,4,8,2,5,9,2,10
08/04/2020 05:45,9,7,4,5,2,2,10
07/04/2020 00:30,10,9,6,5,0,2,10
06/04/2020 08:50,0,9,8,5,1,1,10
07/04/2020 20:05,0,9,10,5,8,2,10
07/04/2020 22:20,2,5,3,5,10,2,10
07/04/2020 20:00,1,1,1,5,10,2,10
06/04/2020 01:40,1,7,7,5,7,2,10
10/04/2020 09:20,10,3,6,5,1,1,10
08/04/2020 00:35,2,4,0,5,7,2,10
09/04/2020 22:20,6,7,1,5,6,2,10
06/04/2020 07:35,7,10,8,5,10,2,10
08/04/2020 00:05,7,5,7,5,9,0,10
10/04/2020 21:35,6,2,3,5,10,2,10
07/04/2020 01:15,0,8,6,5,10,2,10
09/04/2020 18:30,10,10,5,5,7,2,10
10/04/2020 15:25,8,5,7,5,1,1,10
10/04/2020 03:55,5,10,3,5,10,2,10
10/04/2020 11:15,1,7,9,5,2,1,10
09/04/2020 23:00,10,6,5,5,7,0,10
07/04/2020 21:10,1,10,10,5,7,2,10
07/04/2020 22:45,0,4,5,5,5,2,10
08/04/2020 02:00,7,10,10,5,10,0,10
07/04/2020 11:25,10,5,0,5,9,2,10
09/04/2020 04:40,7,7,2,5,0,2,10
09/04/2020 19:50,6,4,7,5,8,2,10
10/04/2020 00:45,3,0,7,5,4,2,10
10/04/2020 23:05,0,10,5,5,6,2,10
09/04/2020 18:00,6,2,4,5,6,2,10
08/04/2020 04:55,1,8,10,5,5,2,10
07/04/2020 05:15,9,8,5,5,3,2,10
10/04/2020 14:50,10,3,1,5,1,2,10
10/04/2020 23:35,1,5,5,5,7,2,10
08/04/2020 05:30,4,1,8,5,7,2,10
09/04/2020 14:15,0,10,10,5,0,2,10
09/04/2020 22:55,5,9,1,5,7,2,10
09/04/2020 19:50,8,9,4,5,2,2,10
09/04/2020 15:05,8,8,10,5,9,1,10
09/04/2020 04:40,10,7,6,5,4,2,10
09/04/2020 04:50,4,5,5,5,6,2,10
06/04/2020 08:30,2,7,8,5,8,2,10
10/04/2020 01:50,3,6,1,5,1,2,10
09/04/2020 09:30,6,3,10,5,6,2,10
09/04/2020 05:30,7,7,0,5,8,2,10
09/04/2020 04:40,1,1,10,5,2,2,10
06/04/2020 20:50,10,1,7,5,6,2,10
09/04/2020 11:35,8,1,5,5,3,2,10
07/04/2020 02:00,0,10,0,5,3,2,10
09/04/2020 18:15,9,3,2,5,10,0,10
09/04/2020 19:10,4,6,0,5,5,2,10
09/04/2020 09:55,9,3,2,5,8,1,10
07/04/2020 02:25,10,10,4,5,10,2,10
07/04/2020 02:10,3,10,8,5,4,2,10
10/04/2020 14:50,5,8,10,5,2,2,10
06/04/2020 08:35,0,0,10,5,7,2,10
10/04/2020 04:45,10,10,6,5,4,2,10
07/04/2020 22:15,6,10,6,5,4,2,10
07/04/2020 00:35,3,1,10,5,0,2,10
10/04/2020 19:10,10,7,7,5,8,2,10
10/04/2020 08:15,9,10,0,5,2,2,10
09/04/2020 04:40,1,3,2,5,1,2,10
09/04/2020 12:00,3,9,9,5,1,2,10
10/04/2020 23:45,3,0,7,5,2,2,10
10/04/2020 06:00,10,1,4,5,10,2,10
06/04/2020 11:25,3,9,9,5,10,1,10
09/04/2020 21:15,3,2,0,5,10,2,10
09/04/2020 19:05,7,10,10,5,0,2,10
07/04/2020 12:20,7,0,0,5,1,2,10
08/04/2020 06:35,1,6,8,5,1,2,10
06/04/2020 07:55,7,6,7,5,0,2,10
07/04/2020 12:20,3,6,10,5,1,2,10
10/04/2020 12:35,6,3,2,5,1,2,10
07/04/2020 03:30,1,8,10,5,0,2,10
10/04/2020 09:25,8,7,9,5,1,2,10
08/04/2020 02:10,10,5,1,5,4,2,10
10/04/2020 01:05,2,3,8,5,3,2,10
09/04/2020 14:55,4,5,10,5,6,2,10
06/04/2020 17:15,7,10,3,5,10,2,10
09/04/2020 09:40,6,1,10,5,8,2,10
09/04/2020 04:40,0,6,8,5,4,2,10
10/04/2020 18:15,10,3,3,5,10,2,10
07/04/2020 20:20,5,10,7,5,8,1,10
10/04/2020 08:10,0,7,7,5,10,2,10
06/04/2020 15:20,4,0,1,5,7,2,10
06/04/2020 11:00,6,10,10,5,8,2,10
06/04/2020 16:10,0,0,4,5,2,2,10
10/04/2020 18:40,10,10,2,5,5,0,10
06/04/2020 15:40,1,8,6,5,10,2,10
10/04/2020 05:05,6,5,4,5,8,2,10
06/04/2020 20:50,1,8,3,5,9,2,10
06/04/2020 08:30,1,10,2,5,2,2,10
06/04/2020 21:30,1,8,0,5,9,2,10
06/04/2020 02:15,8,10,4,5,6,2,10
06/04/2020 17:25,5,6,4,5,1,2,10
10/04/2020 23:05,8,3,10,5,2,2,10
06/04/2020 14:20,4,7,10,5,8,1,10
09/04/2020 23:45,7,2,7,5,6,2,10
09/04/2020 19:30,2,8,7,5,2,2,10
06/04/2020 10:00,1,10,5,5,5,2,10
06/04/2020 19:40,10,8,10,5,7,2,10
07/04/2020 20:50,10,4,0,5,2,2,10
06/04/2020 15:50,8,4,8,5,5,2,10
06/04/2020 04:30,9,4,3,5,10,1,10
06/04/2020 03:20,0,8,10,5,10,2,10
10/04/2020 14:50,5,5,7,5,10,1,10
07/04/2020 10:45,1,10,3,5,8,0,10
06/04/2020 22:35,3,10,10,5,9,1,10
08/04/2020 07:50,5,0,10,5,1,2,10
07/04/2020 18:20,10,2,1,5,5,1,10
09/04/2020 05:55,8,0,8,5,6,1,10
10/04/2020 18:00,10,4,6,5,6,1,10
10/04/2020 14:10,6,10,9,5,6,2,10
06/04/2020 11:45,10,10,6,5,0,2,10
10/04/2020 15:05,7,10,3,5,2,2,10
09/04/2020 17:50,2,6,1,5,1,2,10
08/04/2020 02:05,0,0,1,5,4,2,10
09/04/2020 04:40,10,6,10,5,3,2,10
10/04/2020 23:55,3,10,9,5,0,2,10
06/04/2020 13:10,3,1,3,5,4,2,10
06/04/2020 10:35,5,9,10,5,2,2,10
09/04/2020 09:50,6,2,10,5,0,2,10
10/04/2020 21:05,8,1,2,5,6,2,10
06/04/2020 14:00,7,5,10,5,10,2,10
08/04/2020 03:40,0,7,2,5,10,2,10
10/04/2020 17:20,6,4,6,5,6,2,10
10/04/2020 05:30,0,7,3,5,10,2,10
09/04/2020 04:40,5,9,3,5,10,2,10
08/04/2020 01:25,6,7,10,5,0,2,10
10/04/2020 17:20,4,8,10,5,10,2,10
07/04/2020 14:30,2,7,5,5,4,1,10
09/04/2020 07:40,8,6,6,5,3,2,10
07/04/2020 09:25,10,1,3,5,10,2,10
10/04/2020 01:55,6,4,9,5,6,2,10
07/04/2020 06:40,9,6,4,5,1,2,10
07/04/2020 11:00,4,9,9,5,4,2,10
10/04/2020 04:30,8,2,2,5,10,2,10
08/04/2020 02:40,4,0,8,5,4,2,10
07/04/2020 17:00,8,10,2,5,5,2,10
10/04/2020 01:25,0,3,7,5,10,2,10
06/04/2020 09:10,5,9,7,5,2,2,10
06/04/2020 18:30,9,10,7,5,8,2,10
06/04/2020 12:05,5,5,7,5,1,2,10
06/04/2020 02:50,0,1,0,5,7,2,10
07/04/2020 20:40,4,5,5,5,4,2,10
10/04/2020 21:00,1,9,10,5,8,2,10
09/04/2020 04:40,4,5,10,5,5,2,10
07/04/2020 05:45,1,9,9,5,9,2,10
07/04/2020 16:00,0,9,10,5,5,2,10
09/04/2020 07:55,0,10,10,5,7,2,10
07/04/2020 21:50,3,6,8,5,0,2,10
06/04/2020 22:20,10,3,0,5,8,2,10
09/04/2020 04:40,8,1,5,5,1,2,10
07/04/2020 08:35,4,5,10,5,3,2,10
10/04/2020 19:45,7,0,10,5,5,2,10
06/04/2020 07:45,10,5,1,5,4,2,10
06/04/2020 14:25,0,8,2,5,6,1,10
10/04/2020 21:10,5,7,2,5,0,2,10
08/04/2020 08:35,7,1,5,5,4,1,10
07/04/2020 06:35,4,4,4,5,10,2,10
09/04/2020 04:40,10,10,0,5,6,2,10
09/04/2020 22:25,5,4,7,5,1,2,10
07/04/2020 13:45,0,5,7,5,10,2,10
09/04/2020 04:40,3,0,5,5,4,2,10
10/04/2020 17:15,4,8,9,5,2,2,10
06/04/2020 22:10,6,10,6,5,1,2,10
09/04/2020 04:40,1,3,0,5,8,2,10
07/04/2020 03:55,3,9,0,5,10,2,10
06/04/2020 20:50,1,8,10,5,5,2,10
06/04/2020 10:25,4,0,7,5,9,2,10
09/04/2020 06:10,0,2,8,5,4,2,10
06/04/2020 02:25,5,0,10,5,7,2,10
09/04/2020 04:40,2,0,9,5,10,2,10
09/04/2020 04:40,5,10,1,5,9,2,10
09/04/2020 20:35,6,7,0,5,2,2,10
07/04/2020 14:55,0,3,10,5,0,2,10
10/04/2020 19:40,8,2,3,5,3,2,10
09/04/2020 13:10,10,1,4,5,8,2,10
08/04/2020 03:15,2,6,10,5,10,2,10
06/04/2020 17:50,10,4,10,5,5,2,10
08/04/2020 06:55,5,3,5,5,6,2,10
07/04/2020 22:55,2,10,3,5,0,1,10
10/04/2020 15:20,8,9,8,5,0,2,10
07/04/2020 10:55,10,4,3,5,7,2,10
09/04/2020 04:40,8,2,7,5,4,2,10
09/04/2020 20:40,4,2,10,5,2,2,10
10/04/2020 08:05,10,4,9,5,4,2,10
09/04/2020 22:55,6,4,9,5,9,2,10
10/04/2020 04:00,1,10,5,5,3,2,10
06/04/2020 06:55,9,1,9,5,1,2,10
06/04/2020 05:15,2,8,1,5,10,2,10
08/04/2020 06:35,8,1,1,5,10,2,10
10/04/2020 18:45,3,4,6,5,6,2,10
09/04/2020 12:15,10,10,0,5,2,2,10
07/04/2020 09:35,10,8,5,5,6,1,10
10/04/2020 05:35,1,5,0,5,9,2,10
10/04/2020 11:55,3,7,10,5,3,2,10
10/04/2020 11:40,10,5,2,5,3,0,10
08/04/2020 04:25,0,7,5,5,5,2,10
07/04/2020 18:35,10,2,9,5,8,2,10
07/04/2020 01:45,10,10,7,5,4,2,10
09/04/2020 15:30,8,10,10,5,10,1,10
06/04/2020 23:00,6,6,7,5,2,2,10
07/04/2020 03:40,7,4,6,5,5,2,10
09/04/2020 18:40,0,10,10,5,3,0,10
07/04/2020 04:25,6,4,10,5,6,2,10
09/04/2020 04:40,2,1,10,5,9,2,10
06/04/2020 12:00,7,10,0,5,6,2,10
06/04/2020 19:30,10,5,10,5,1,2,10
08/04/2020 00:25,5,3,8,5,8,2,10
08/04/2020 05:35,7,10,3,5,7,2,10
09/04/2020 04:40,7,10,8,5,3,2,10
09/04/2020 18:00,10,10,8,5,4,2,10
09/04/2020 19:55,5,0,4,5,2,1,10
07/04/2020 13:30,8,1,10,5,2,2,10
09/04/2020 12:40,8,2,8,5,10,2,10
10/04/2020 01:10,10,10,9,5,4,0,10
09/04/2020 04:40,3,6,5,5,0,2,10
08/04/2020 02:50,10,5,5,5,10,2,10
10/04/2020 10:35,8,4,4,5,9,2,10
08/04/2020 05:05,3,7,7,5,6,0,10
10/04/2020 08:00,7,10,0,5,8,2,10
06/04/2020 06:15,3,6,1,5,10,2,10
07/04/2020 17:00,2,0,10,5,3,2,10
09/04/2020 20:40,10,10,6,5,4,2,10
06/04/2020 10:55,7,0,9,5,1,2,10
10/04/2020 01:50,1,10,5,5,5,2,10
07/04/2020 11:20,0,4,6,5,10,2,10
07/04/2020 02:55,9,6,4,5,3,2,10
07/04/2020 01:20,3,4,4,5,2,0,10
09/04/2020 12:10,10,0,4,5,3,1,10
09/04/2020 04:40,9,10,6,5,7,0,10
07/04/2020 23:10,10,10,8,5,6,2,10
09/04/2020 04:40,1,2,10,5,0,2,10
09/04/2020 13:10,4,10,10,5,2,2,10
07/04/2020 22:50,2,4,0,5,2,0,10
07/04/2020 01:45,9,2,8,5,10,2,10
09/04/2020 05:40,3,2,3,5,5,2,10
09/04/2020 18:55,5,8,4,5,3,1,10
08/04/2020 04:40,7,0,7,5,3,2,10
07/04/2020 03:20,6,6,0,5,0,2,10
06/04/2020 19:35,0,7,7,5,10,2,10
09/04/2020 18:05,0,0,0,5,7,2,10
09/04/2020 10:40,2,8,4,5,10,2,10
07/04/2020 17:10,0,5,10,5,5,2,10
09/04/2020 09:55,1,10,3,5,5,2,10
07/04/2020 07:55,4,0,9,5,5,2,10
10/04/2020 12:05,3,10,8,5,5,1,10
09/04/2020 21:10,8,5,2,5,7,2,10
09/04/2020 04:40,8,1,1,5,9,2,10
06/04/2020 14:50,1,10,4,5,0,2,10
08/04/2020 03:55,2,10,10,5,1,1,10
10/04/2020 04:00,4,0,2,5,0,2,10
06/04/2020 23:55,0,10,3,5,3,2,10
10/04/2020 07:15,8,8,0,5,9,2,10
06/04/2020 10:30,3,1,0,5,4,2,10
09/04/2020 05:45,10,6,6,5,0,2,10
06/04/2020 06:35,4,10,9,5,8,2,10
06/04/2020 20:10,5,9,7,5,10,2,10
09/04/2020 22:45,6,4,10,5,7,2,10
10/04/2020 19:15,0,10,3,5,0,2,10
06/04/2020 07:15,6,3,4,5,9,2,10
09/04/2020 04:45,9,8,1,5,10,2,10
